source,job_title,role_normalized,seniority,salary_eur,country,country_name,year,salary_usd,dataset
Manfred 2026,ML Engineer,ML Engineer,Mid,40200.0,ES,Spain,2026,43416.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Mid,43300.0,ES,Spain,2026,46764.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Mid,48800.0,ES,Spain,2026,52704.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Mid,47500.0,ES,Spain,2026,51300.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Mid,38100.0,ES,Spain,2026,41148.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Mid,40000.0,ES,Spain,2026,43200.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Mid,39600.0,ES,Spain,2026,42768.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Mid,44800.0,ES,Spain,2026,48384.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Mid,45800.0,ES,Spain,2026,49464.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Mid,40600.0,ES,Spain,2026,43848.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Mid,43000.0,ES,Spain,2026,46440.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Mid,46000.0,ES,Spain,2026,49680.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Mid,44900.0,ES,Spain,2026,48492.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Mid,43300.0,ES,Spain,2026,46764.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Mid,43700.0,ES,Spain,2026,47196.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Mid,43100.0,ES,Spain,2026,46548.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Mid,41400.0,ES,Spain,2026,44712.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Mid,43500.0,ES,Spain,2026,46980.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Mid,44500.0,ES,Spain,2026,48060.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Mid,46500.0,ES,Spain,2026,50220.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Mid,44000.0,ES,Spain,2026,47520.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Mid,45200.0,ES,Spain,2026,48816.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Mid,40000.0,ES,Spain,2026,43200.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Mid,42700.0,ES,Spain,2026,46116.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Mid,37000.0,ES,Spain,2026,39960.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Mid,40900.0,ES,Spain,2026,44172.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Mid,44800.0,ES,Spain,2026,48384.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Mid,49100.0,ES,Spain,2026,53028.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Mid,39100.0,ES,Spain,2026,42228.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Mid,42300.0,ES,Spain,2026,45684.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Mid,45600.0,ES,Spain,2026,49248.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Mid,40500.0,ES,Spain,2026,43740.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Mid,43400.0,ES,Spain,2026,46872.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Mid,44900.0,ES,Spain,2026,48492.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Mid,43900.0,ES,Spain,2026,47412.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Mid,40300.0,ES,Spain,2026,43524.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Mid,41900.0,ES,Spain,2026,45252.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Mid,45400.0,ES,Spain,2026,49032.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Mid,43400.0,ES,Spain,2026,46872.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Mid,36700.0,ES,Spain,2026,39636.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Mid,45200.0,ES,Spain,2026,48816.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Mid,37900.0,ES,Spain,2026,40932.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Mid,45000.0,ES,Spain,2026,48600.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Mid,40500.0,ES,Spain,2026,43740.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Mid,48000.0,ES,Spain,2026,51840.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Mid,42000.0,ES,Spain,2026,45360.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Mid,41700.0,ES,Spain,2026,45036.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Mid,39800.0,ES,Spain,2026,42984.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Mid,41500.0,ES,Spain,2026,44820.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Mid,46500.0,ES,Spain,2026,50220.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Mid,49400.0,ES,Spain,2026,53352.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Mid,42000.0,ES,Spain,2026,45360.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Mid,42600.0,ES,Spain,2026,46008.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Mid,44800.0,ES,Spain,2026,48384.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Mid,46700.0,ES,Spain,2026,50436.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Mid,43700.0,ES,Spain,2026,47196.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Mid,42200.0,ES,Spain,2026,45576.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Mid,42400.0,ES,Spain,2026,45792.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Senior,65600.0,ES,Spain,2026,70848.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Senior,52000.0,ES,Spain,2026,56160.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Senior,64500.0,ES,Spain,2026,69660.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Senior,61100.0,ES,Spain,2026,65988.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Senior,67300.0,ES,Spain,2026,72684.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Senior,56200.0,ES,Spain,2026,60696.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Senior,64100.0,ES,Spain,2026,69228.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Senior,62800.0,ES,Spain,2026,67824.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Senior,64900.0,ES,Spain,2026,70092.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Senior,55300.0,ES,Spain,2026,59724.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Senior,64000.0,ES,Spain,2026,69120.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Senior,63800.0,ES,Spain,2026,68904.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Senior,63800.0,ES,Spain,2026,68904.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Senior,64300.0,ES,Spain,2026,69444.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Senior,65300.0,ES,Spain,2026,70524.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Senior,67500.0,ES,Spain,2026,72900.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Senior,59800.0,ES,Spain,2026,64584.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Senior,67900.0,ES,Spain,2026,73332.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Senior,63000.0,ES,Spain,2026,68040.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Senior,55700.0,ES,Spain,2026,60156.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Senior,55100.0,ES,Spain,2026,59508.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Senior,60800.0,ES,Spain,2026,65664.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Senior,67100.0,ES,Spain,2026,72468.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Senior,65800.0,ES,Spain,2026,71064.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Senior,67200.0,ES,Spain,2026,72576.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Senior,63200.0,ES,Spain,2026,68256.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Senior,62300.0,ES,Spain,2026,67284.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Senior,57500.0,ES,Spain,2026,62100.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Senior,60700.0,ES,Spain,2026,65556.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Senior,62200.0,ES,Spain,2026,67176.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Senior,56100.0,ES,Spain,2026,60588.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Senior,59000.0,ES,Spain,2026,63720.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Senior,64200.0,ES,Spain,2026,69336.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Senior,66300.0,ES,Spain,2026,71604.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Senior,74300.0,ES,Spain,2026,80244.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Senior,70600.0,ES,Spain,2026,76248.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Senior,64900.0,ES,Spain,2026,70092.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Senior,62000.0,ES,Spain,2026,66960.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Senior,64800.0,ES,Spain,2026,69984.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Senior,67100.0,ES,Spain,2026,72468.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Senior,56800.0,ES,Spain,2026,61344.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Senior,61900.0,ES,Spain,2026,66852.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Senior,68200.0,ES,Spain,2026,73656.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Senior,61500.0,ES,Spain,2026,66420.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Senior,63900.0,ES,Spain,2026,69012.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Senior,64100.0,ES,Spain,2026,69228.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Senior,58300.0,ES,Spain,2026,62964.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Senior,61200.0,ES,Spain,2026,66096.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Senior,60800.0,ES,Spain,2026,65664.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Senior,53700.0,ES,Spain,2026,57996.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Senior,53600.0,ES,Spain,2026,57888.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Senior,68000.0,ES,Spain,2026,73440.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Senior,59900.0,ES,Spain,2026,64692.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Senior,63200.0,ES,Spain,2026,68256.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Senior,60300.0,ES,Spain,2026,65124.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Senior,70900.0,ES,Spain,2026,76572.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Senior,59600.0,ES,Spain,2026,64368.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Senior,62100.0,ES,Spain,2026,67068.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Senior,68900.0,ES,Spain,2026,74412.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Senior,68300.0,ES,Spain,2026,73764.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Lead,82600.0,ES,Spain,2026,89208.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Lead,92100.0,ES,Spain,2026,99468.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Lead,87000.0,ES,Spain,2026,93960.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Lead,87300.0,ES,Spain,2026,94284.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Lead,81500.0,ES,Spain,2026,88020.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Lead,80000.0,ES,Spain,2026,86400.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Lead,90800.0,ES,Spain,2026,98064.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Lead,87500.0,ES,Spain,2026,94500.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Lead,86700.0,ES,Spain,2026,93636.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Lead,90800.0,ES,Spain,2026,98064.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Lead,91400.0,ES,Spain,2026,98712.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Lead,82000.0,ES,Spain,2026,88560.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Lead,89000.0,ES,Spain,2026,96120.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Lead,81500.0,ES,Spain,2026,88020.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Lead,91200.0,ES,Spain,2026,98496.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Lead,89600.0,ES,Spain,2026,96768.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Lead,96300.0,ES,Spain,2026,104004.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Lead,79600.0,ES,Spain,2026,85968.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Lead,79200.0,ES,Spain,2026,85536.0,Manfred 2026
Manfred 2026,ML Engineer,ML Engineer,Lead,84400.0,ES,Spain,2026,91152.0,Manfred 2026
Manfred 2026,Data Architect,Data Architect,Mid,45400.0,ES,Spain,2026,49032.0,Manfred 2026
Manfred 2026,Data Architect,Data Architect,Mid,45300.0,ES,Spain,2026,48924.0,Manfred 2026
Manfred 2026,Data Architect,Data Architect,Mid,51800.0,ES,Spain,2026,55944.0,Manfred 2026
Manfred 2026,Data Architect,Data Architect,Mid,45300.0,ES,Spain,2026,48924.0,Manfred 2026
Manfred 2026,Data Architect,Data Architect,Mid,45500.0,ES,Spain,2026,49140.0,Manfred 2026
Manfred 2026,Data Architect,Data Architect,Mid,49800.0,ES,Spain,2026,53784.0,Manfred 2026
Manfred 2026,Data Architect,Data Architect,Mid,47100.0,ES,Spain,2026,50868.0,Manfred 2026
Manfred 2026,Data Architect,Data Architect,Mid,50000.0,ES,Spain,2026,54000.0,Manfred 2026
Manfred 2026,Data Architect,Data Architect,Mid,42700.0,ES,Spain,2026,46116.0,Manfred 2026
Manfred 2026,Data Architect,Data Architect,Mid,47400.0,ES,Spain,2026,51192.0,Manfred 2026
Manfred 2026,Data Architect,Data Architect,Mid,41900.0,ES,Spain,2026,45252.0,Manfred 2026
Manfred 2026,Data Architect,Data Architect,Mid,42700.0,ES,Spain,2026,46116.0,Manfred 2026
Manfred 2026,Data Architect,Data Architect,Mid,51800.0,ES,Spain,2026,55944.0,Manfred 2026
Manfred 2026,Data Architect,Data Architect,Mid,44000.0,ES,Spain,2026,47520.0,Manfred 2026
Manfred 2026,Data Architect,Data Architect,Mid,47700.0,ES,Spain,2026,51516.0,Manfred 2026
Manfred 2026,Data Architect,Data Architect,Mid,46800.0,ES,Spain,2026,50544.0,Manfred 2026
Manfred 2026,Data Architect,Data Architect,Mid,46300.0,ES,Spain,2026,50004.0,Manfred 2026
Manfred 2026,Data Architect,Data Architect,Mid,51600.0,ES,Spain,2026,55728.0,Manfred 2026
Manfred 2026,Data Architect,Data Architect,Mid,41600.0,ES,Spain,2026,44928.0,Manfred 2026
Manfred 2026,Data Architect,Data Architect,Mid,48800.0,ES,Spain,2026,52704.0,Manfred 2026
Manfred 2026,Data Architect,Data Architect,Mid,53000.0,ES,Spain,2026,57240.0,Manfred 2026
Manfred 2026,Data Architect,Data Architect,Mid,48000.0,ES,Spain,2026,51840.0,Manfred 2026
Manfred 2026,Data Architect,Data Architect,Mid,52300.0,ES,Spain,2026,56484.0,Manfred 2026
Manfred 2026,Data Architect,Data Architect,Mid,42400.0,ES,Spain,2026,45792.0,Manfred 2026
Manfred 2026,Data Architect,Data Architect,Mid,46900.0,ES,Spain,2026,50652.0,Manfred 2026
Manfred 2026,Data Architect,Data Architect,Mid,45400.0,ES,Spain,2026,49032.0,Manfred 2026
Manfred 2026,Data Architect,Data Architect,Mid,49500.0,ES,Spain,2026,53460.0,Manfred 2026
Manfred 2026,Data Architect,Data Architect,Mid,53500.0,ES,Spain,2026,57780.0,Manfred 2026
Manfred 2026,Data Architect,Data Architect,Mid,45400.0,ES,Spain,2026,49032.0,Manfred 2026
Manfred 2026,Data Architect,Data Architect,Mid,48800.0,ES,Spain,2026,52704.0,Manfred 2026
Manfred 2026,Data Architect,Data Architect,Mid,44700.0,ES,Spain,2026,48276.0,Manfred 2026
Manfred 2026,Data Architect,Data Architect,Mid,48000.0,ES,Spain,2026,51840.0,Manfred 2026
Manfred 2026,Data Architect,Data Architect,Mid,47200.0,ES,Spain,2026,50976.0,Manfred 2026
Manfred 2026,Data Architect,Data Architect,Mid,53200.0,ES,Spain,2026,57456.0,Manfred 2026
Manfred 2026,Data Architect,Data Architect,Mid,48400.0,ES,Spain,2026,52272.0,Manfred 2026
Manfred 2026,Data Architect,Data Architect,Mid,46300.0,ES,Spain,2026,50004.0,Manfred 2026
Manfred 2026,Data Architect,Data Architect,Mid,43600.0,ES,Spain,2026,47088.0,Manfred 2026
Manfred 2026,Data Architect,Data Architect,Mid,44100.0,ES,Spain,2026,47628.0,Manfred 2026
Manfred 2026,Data Architect,Data Architect,Mid,45000.0,ES,Spain,2026,48600.0,Manfred 2026
Manfred 2026,Data Architect,Data Architect,Mid,45300.0,ES,Spain,2026,48924.0,Manfred 2026
Manfred 2026,Data Architect,Data Architect,Mid,50900.0,ES,Spain,2026,54972.0,Manfred 2026
Manfred 2026,Data Architect,Data Architect,Mid,48000.0,ES,Spain,2026,51840.0,Manfred 2026
Manfred 2026,Data Architect,Data Architect,Mid,47700.0,ES,Spain,2026,51516.0,Manfred 2026
Manfred 2026,Data Architect,Data Architect,Mid,43600.0,ES,Spain,2026,47088.0,Manfred 2026
Manfred 2026,Data Architect,Data Architect,Mid,51000.0,ES,Spain,2026,55080.0,Manfred 2026
Manfred 2026,Data Architect,Data Architect,Mid,49400.0,ES,Spain,2026,53352.0,Manfred 2026
Manfred 2026,Data Architect,Data Architect,Mid,42800.0,ES,Spain,2026,46224.0,Manfred 2026
Manfred 2026,Data Architect,Data Architect,Mid,49300.0,ES,Spain,2026,53244.0,Manfred 2026
Manfred 2026,Data Architect,Data Architect,Mid,47800.0,ES,Spain,2026,51624.0,Manfred 2026
Manfred 2026,Data Architect,Data Architect,Mid,43000.0,ES,Spain,2026,46440.0,Manfred 2026
Manfred 2026,Data Architect,Data Architect,Mid,47200.0,ES,Spain,2026,50976.0,Manfred 2026
Manfred 2026,Data Architect,Data Architect,Mid,47400.0,ES,Spain,2026,51192.0,Manfred 2026
Manfred 2026,Data Architect,Data Architect,Mid,44300.0,ES,Spain,2026,47844.0,Manfred 2026
Manfred 2026,Data Architect,Data Architect,Mid,52500.0,ES,Spain,2026,56700.0,Manfred 2026
Manfred 2026,Data Architect,Data Architect,Mid,50900.0,ES,Spain,2026,54972.0,Manfred 2026
Manfred 2026,Data Architect,Data Architect,Mid,48900.0,ES,Spain,2026,52812.0,Manfred 2026
Manfred 2026,Data Architect,Data Architect,Mid,47200.0,ES,Spain,2026,50976.0,Manfred 2026
Manfred 2026,Data Architect,Data Architect,Mid,46800.0,ES,Spain,2026,50544.0,Manfred 2026
Manfred 2026,Data Architect,Data Architect,Mid,48700.0,ES,Spain,2026,52596.0,Manfred 2026
Manfred 2026,Data Architect,Data Architect,Mid,47800.0,ES,Spain,2026,51624.0,Manfred 2026
Manfred 2026,Data Architect,Data Architect,Mid,42600.0,ES,Spain,2026,46008.0,Manfred 2026
Manfred 2026,Data Architect,Data Architect,Mid,47600.0,ES,Spain,2026,51408.0,Manfred 2026
Manfred 2026,Data Architect,Data Architect,Mid,50300.0,ES,Spain,2026,54324.0,Manfred 2026
Manfred 2026,Data Architect,Data Architect,Mid,47200.0,ES,Spain,2026,50976.0,Manfred 2026
Manfred 2026,Data Architect,Data Architect,Mid,42400.0,ES,Spain,2026,45792.0,Manfred 2026
Manfred 2026,Data Architect,Data Architect,Mid,50100.0,ES,Spain,2026,54108.0,Manfred 2026
Manfred 2026,Data Architect,Data Architect,Mid,44800.0,ES,Spain,2026,48384.0,Manfred 2026
Manfred 2026,Data Architect,Data Architect,Mid,45400.0,ES,Spain,2026,49032.0,Manfred 2026
Manfred 2026,Data Architect,Data Architect,Mid,44300.0,ES,Spain,2026,47844.0,Manfred 2026
Manfred 2026,Data Architect,Data Architect,Mid,46100.0,ES,Spain,2026,49788.0,Manfred 2026
Manfred 2026,Data Architect,Data Architect,Senior,68400.0,ES,Spain,2026,73872.0,Manfred 2026
Manfred 2026,Data Architect,Data Architect,Senior,65700.0,ES,Spain,2026,70956.0,Manfred 2026
Manfred 2026,Data Architect,Data Architect,Senior,62100.0,ES,Spain,2026,67068.0,Manfred 2026
Manfred 2026,Data Architect,Data Architect,Senior,70300.0,ES,Spain,2026,75924.0,Manfred 2026
Manfred 2026,Data Architect,Data Architect,Senior,70300.0,ES,Spain,2026,75924.0,Manfred 2026
Manfred 2026,Data Architect,Data Architect,Senior,70200.0,ES,Spain,2026,75816.0,Manfred 2026
Manfred 2026,Data Architect,Data Architect,Senior,62600.0,ES,Spain,2026,67608.0,Manfred 2026
Manfred 2026,Data Architect,Data Architect,Senior,65000.0,ES,Spain,2026,70200.0,Manfred 2026
Manfred 2026,Data Architect,Data Architect,Senior,73400.0,ES,Spain,2026,79272.0,Manfred 2026
Manfred 2026,Data Architect,Data Architect,Senior,68600.0,ES,Spain,2026,74088.0,Manfred 2026
Manfred 2026,Data Architect,Data Architect,Senior,58200.0,ES,Spain,2026,62856.0,Manfred 2026
Manfred 2026,Data Architect,Data Architect,Senior,59400.0,ES,Spain,2026,64152.0,Manfred 2026
Manfred 2026,Data Architect,Data Architect,Senior,65200.0,ES,Spain,2026,70416.0,Manfred 2026
Manfred 2026,Data Architect,Data Architect,Senior,71000.0,ES,Spain,2026,76680.0,Manfred 2026
Manfred 2026,Data Architect,Data Architect,Senior,65900.0,ES,Spain,2026,71172.0,Manfred 2026
Manfred 2026,Data Architect,Data Architect,Senior,65500.0,ES,Spain,2026,70740.0,Manfred 2026
Manfred 2026,Data Architect,Data Architect,Senior,60400.0,ES,Spain,2026,65232.0,Manfred 2026
Manfred 2026,Data Architect,Data Architect,Senior,67100.0,ES,Spain,2026,72468.0,Manfred 2026
Manfred 2026,Data Architect,Data Architect,Senior,69300.0,ES,Spain,2026,74844.0,Manfred 2026
Manfred 2026,Data Architect,Data Architect,Senior,64300.0,ES,Spain,2026,69444.0,Manfred 2026
Manfred 2026,Data Architect,Data Architect,Senior,68600.0,ES,Spain,2026,74088.0,Manfred 2026
Manfred 2026,Data Architect,Data Architect,Senior,72500.0,ES,Spain,2026,78300.0,Manfred 2026
Manfred 2026,Data Architect,Data Architect,Senior,62100.0,ES,Spain,2026,67068.0,Manfred 2026
Manfred 2026,Data Architect,Data Architect,Senior,65700.0,ES,Spain,2026,70956.0,Manfred 2026
Manfred 2026,Data Architect,Data Architect,Senior,63200.0,ES,Spain,2026,68256.0,Manfred 2026
Manfred 2026,Data Architect,Data Architect,Senior,68900.0,ES,Spain,2026,74412.0,Manfred 2026
Manfred 2026,Data Architect,Data Architect,Senior,66300.0,ES,Spain,2026,71604.0,Manfred 2026
Manfred 2026,Data Architect,Data Architect,Senior,66900.0,ES,Spain,2026,72252.0,Manfred 2026
Manfred 2026,Data Architect,Data Architect,Senior,69000.0,ES,Spain,2026,74520.0,Manfred 2026
Manfred 2026,Data Architect,Data Architect,Senior,64500.0,ES,Spain,2026,69660.0,Manfred 2026
Manfred 2026,Data Architect,Data Architect,Senior,71100.0,ES,Spain,2026,76788.0,Manfred 2026
Manfred 2026,Data Architect,Data Architect,Senior,65800.0,ES,Spain,2026,71064.0,Manfred 2026
Manfred 2026,Data Architect,Data Architect,Senior,61300.0,ES,Spain,2026,66204.0,Manfred 2026
Manfred 2026,Data Architect,Data Architect,Senior,67600.0,ES,Spain,2026,73008.0,Manfred 2026
Manfred 2026,Data Architect,Data Architect,Senior,68900.0,ES,Spain,2026,74412.0,Manfred 2026
Manfred 2026,Data Architect,Data Architect,Senior,63600.0,ES,Spain,2026,68688.0,Manfred 2026
Manfred 2026,Data Architect,Data Architect,Senior,69900.0,ES,Spain,2026,75492.0,Manfred 2026
Manfred 2026,Data Architect,Data Architect,Senior,70900.0,ES,Spain,2026,76572.0,Manfred 2026
Manfred 2026,Data Architect,Data Architect,Senior,63100.0,ES,Spain,2026,68148.0,Manfred 2026
Manfred 2026,Data Architect,Data Architect,Senior,73300.0,ES,Spain,2026,79164.0,Manfred 2026
Manfred 2026,Data Architect,Data Architect,Senior,61000.0,ES,Spain,2026,65880.0,Manfred 2026
Manfred 2026,Data Architect,Data Architect,Senior,62000.0,ES,Spain,2026,66960.0,Manfred 2026
Manfred 2026,Data Architect,Data Architect,Senior,61800.0,ES,Spain,2026,66744.0,Manfred 2026
Manfred 2026,Data Architect,Data Architect,Senior,70600.0,ES,Spain,2026,76248.0,Manfred 2026
Manfred 2026,Data Architect,Data Architect,Senior,67100.0,ES,Spain,2026,72468.0,Manfred 2026
Manfred 2026,Data Architect,Data Architect,Senior,61200.0,ES,Spain,2026,66096.0,Manfred 2026
Manfred 2026,Data Architect,Data Architect,Senior,64900.0,ES,Spain,2026,70092.0,Manfred 2026
